"profileId","speciesId","birdName","latinBirdName","recDate","countryId","country","location","latitude","longitude","recMap"
"4347","723","Willow Tit","Poecile montanus","","","","","","",""
"4347","734","Eurasian Nuthatch","Sitta europaea","","","","","","",""
"4347","736","Western Rock Nuthatch","Sitta neumayer","","","","","","",""
"4347","738","Eurasian Treecreeper","Certhia familiaris","","","","","","",""
"4347","739","Short-toed Treecreeper","Certhia brachydactyla","","","","","","",""
"4347","740","Eurasian Penduline Tit","Remiz pendulinus","","","","","","",""
"4347","744","Eurasian Golden Oriole","Oriolus oriolus","","","","","","",""
"4347","748","Red-backed Shrike","Lanius collurio","","","","","","",""
"4347","750","Lesser Grey Shrike","Lanius minor","","","","","","",""
"4347","751","Great Grey Shrike","Lanius excubitor","","","","","","",""
"4347","752","Iberian Grey Shrike","Lanius meridionalis","","","","","","",""
"4347","753","Woodchat Shrike","Lanius senator","","","","","","",""
"4347","756","Eurasian Jay","Garrulus glandarius","","","","","","",""
"4347","758","Iberian Magpie","Cyanopica cooki","","","","","","",""
"4347","759","Eurasian Magpie","Pica pica","","","","","","",""
"4347","760","Spotted Nutcracker","Nucifraga caryocatactes","","","","","","",""
"4347","761","Alpine Chough","Pyrrhocorax graculus","","","","","","",""
"4347","763","Western Jackdaw","Corvus monedula","","","","","","",""
"4347","765","House Crow","Corvus splendens","","","","","","",""
"4347","766","Rook","Corvus frugilegus","","","","","","",""
"4347","914","Carrion Crow","Corvus corone","","","","","","",""
"4347","767","Hooded Crow","Corvus cornix","","","","","","",""
"4347","770","Northern Raven","Corvus corax","","","","","","",""
"4347","774","Common Starling","Sturnus vulgaris","","","","","","",""
"4347","776","Rosy Starling","Pastor roseus","","","","","","",""
"4347","778","House Sparrow","Passer domesticus","","","","","","",""
"4347","779","Spanish Sparrow","Passer hispaniolensis","","","","","","",""
"4347","783","Eurasian Tree Sparrow","Passer montanus","","","","","","",""
"4347","787","Rock Sparrow","Petronia petronia","","","","","","",""
"4347","788","White-winged Snowfinch","Montifringilla nivalis","","","","","","",""
"4347","798","Common Chaffinch","Fringilla coelebs","","","","","","",""
"4347","800","Brambling","Fringilla montifringilla","","","","","","",""
"4347","802","European Serin","Serinus serinus","","","","","","",""
"4347","807","European Greenfinch","Chloris chloris","","","","","","",""
"4347","808","European Goldfinch","Carduelis carduelis","","","","","","",""
"4347","809","Eurasian Siskin","Spinus spinus","","","","","","",""
"4347","810","Common Linnet","Linaria cannabina","","","","","","",""
"4347","811","Twite","Linaria flavirostris","","","","","","",""
"4347","812","Lesser Redpoll","Acanthis cabaret","","","","","","",""
"4347","813","Common Redpoll","Acanthis flammea","","","","","","",""
"4347","814","Arctic Redpoll","Acanthis hornemanni","","","","","","",""
"4347","815","Two-barred Crossbill","Loxia leucoptera","","","","","","",""
"4347","816","Red Crossbill","Loxia curvirostra","","","","","","",""
"4347","818","Parrot Crossbill","Loxia pytyopsittacus","","","","","","",""
"4347","823","Common Rosefinch","Carpodacus erythrinus","","","","","","",""
"4347","828","Eurasian Bullfinch","Pyrrhula pyrrhula","","","","","","",""
"4347","829","Hawfinch","Coccothraustes coccothraustes","","","","","","",""
"4347","865","Lapland Longspur","Calcarius lapponicus","","","","","","",""
"4347","866","Snow Bunting","Plectrophenax nivalis","","","","","","",""
"4347","869","Yellowhammer","Emberiza citrinella","","","","","","",""
"4347","870","Cirl Bunting","Emberiza cirlus","","","","","","",""
"4347","871","Rock Bunting","Emberiza cia","","","","","","",""
"4347","874","Ortolan Bunting","Emberiza hortulana","","","","","","",""
"4347","879","Little Bunting","Emberiza pusilla","","","","","","",""
"4347","882","Common Reed Bunting","Emberiza schoeniclus","","","","","","",""
"4347","886","Corn Bunting","Emberiza calandra","","","","","","",""
